,Sentence_Num,Word,Tag
31918,Sentence: 2821,since,U-o
31919,Sentence: 2821,this,B-timeframe
31920,Sentence: 2821,morning,L-timeframe
31921,Sentence: 2822,i,B-o
31922,Sentence: 2822,think,I-o
31923,Sentence: 2822,i,I-o
31924,Sentence: 2822,should,I-o
31925,Sentence: 2822,contact,I-o
31926,Sentence: 2822,a,I-o
31927,Sentence: 2822,doctor,I-o
31928,Sentence: 2822,because,I-o
31929,Sentence: 2822,i,I-o
31930,Sentence: 2822,have,I-o
31931,Sentence: 2822,been,I-o
31932,Sentence: 2822,having,L-o
31933,Sentence: 2822,muscle,B-symptom
31934,Sentence: 2822,ache,L-symptom
31935,Sentence: 2822,for,B-o
31936,Sentence: 2822,quite,I-o
31937,Sentence: 2822,some,I-o
31938,Sentence: 2822,time,I-o
31939,Sentence: 2822,now,L-o
31940,Sentence: 2823,are,B-o
31941,Sentence: 2823,you,I-o
31942,Sentence: 2823,sure,I-o
31943,Sentence: 2823,you,I-o
31944,Sentence: 2823,have,L-o
31945,Sentence: 2823,headache,U-symptom
31946,Sentence: 2823,and,U-o
31947,Sentence: 2823,dry,B-symptom
31948,Sentence: 2823,cough,L-symptom
31949,Sentence: 2824,good,B-exclamation
31950,Sentence: 2824,morning,L-exclamation
31951,Sentence: 2824,can,B-o
31952,Sentence: 2824,you,I-o
31953,Sentence: 2824,recommend,I-o
31954,Sentence: 2824,me,I-o
31955,Sentence: 2824,a,I-o
31956,Sentence: 2824,good,I-o
31957,Sentence: 2824,"doctor,",I-o
31958,Sentence: 2824,i,I-o
31959,Sentence: 2824,have,L-o
31960,Sentence: 2824,difficulty,B-symptom
31961,Sentence: 2824,breathing,L-symptom
31962,Sentence: 2824,and,B-o
31963,Sentence: 2824,think,I-o
31964,Sentence: 2824,that,I-o
31965,Sentence: 2824,i,I-o
31966,Sentence: 2824,might,I-o
31967,Sentence: 2824,have,I-o
31968,Sentence: 2824,covid,L-o
31969,Sentence: 2825,i,B-o
31970,Sentence: 2825,had,I-o
31971,Sentence: 2825,gone,I-o
31972,Sentence: 2825,to,I-o
31973,Sentence: 2825,the,I-o
31974,Sentence: 2825,bank,L-o
31975,Sentence: 2826,when,B-o
31976,Sentence: 2826,did,I-o
31977,Sentence: 2826,you,I-o
31978,Sentence: 2826,develop,L-o
31979,Sentence: 2826,loss,B-symptom
31980,Sentence: 2826,of,I-symptom
31981,Sentence: 2826,movement,L-symptom
31982,Sentence: 2826,and,U-o
31983,Sentence: 2826,body,B-symptom
31984,Sentence: 2826,ache,L-symptom
31985,Sentence: 2827,i,B-o
31986,Sentence: 2827,had,I-o
31987,Sentence: 2827,gone,I-o
31988,Sentence: 2827,to,I-o
31989,Sentence: 2827,meet,I-o
31990,Sentence: 2827,my,I-o
31991,Sentence: 2827,friend,L-o
31992,Sentence: 2827,uang,U-first-name
31993,Sentence: 2827,un,U-last-name
31994,Sentence: 2828,i,B-o
31995,Sentence: 2828,had,I-o
31996,Sentence: 2828,gone,I-o
31997,Sentence: 2828,to,I-o
31998,Sentence: 2828,meet,I-o
31999,Sentence: 2828,my,I-o
32000,Sentence: 2828,friend,L-o
32001,Sentence: 2828,kimora,U-first-name
32002,Sentence: 2828,bi,U-last-name
32003,Sentence: 2829,have,B-o
32004,Sentence: 2829,you,I-o
32005,Sentence: 2829,had,L-o
32006,Sentence: 2829,nausea,U-symptom
32007,Sentence: 2829,or,U-o
32008,Sentence: 2829,tiredness,U-symptom
32009,Sentence: 2829,since,U-o
32010,Sentence: 2829,last,B-timeframe
32011,Sentence: 2829,week,L-timeframe
32012,Sentence: 2830,is,B-o
32013,Sentence: 2830,your,L-o
32014,Sentence: 2830,runny,B-symptom
32015,Sentence: 2830,nose,L-symptom
32016,Sentence: 2830,really,B-o
32017,Sentence: 2830,bad,L-o
32018,Sentence: 2831,have,B-o
32019,Sentence: 2831,you,I-o
32020,Sentence: 2831,met,I-o
32021,Sentence: 2831,anyone,I-o
32022,Sentence: 2831,since,I-o
32023,Sentence: 2831,you,I-o
32024,Sentence: 2831,started,I-o
32025,Sentence: 2831,suffering,I-o
32026,Sentence: 2831,from,L-o
32027,Sentence: 2831,headache,U-symptom
32028,Sentence: 2831,and,U-o
32029,Sentence: 2831,sore,B-symptom
32030,Sentence: 2831,throat,L-symptom
32031,Sentence: 2832,have,B-o
32032,Sentence: 2832,you,I-o
32033,Sentence: 2832,had,L-o
32034,Sentence: 2832,headache,U-symptom
32035,Sentence: 2832,since,U-o
32036,Sentence: 2832,last,B-timeframe
32037,Sentence: 2832,night,L-timeframe
32038,Sentence: 2833,i,B-o
32039,Sentence: 2833,am,I-o
32040,Sentence: 2833,feeling,I-o
32041,Sentence: 2833,sick,I-o
32042,Sentence: 2833,because,I-o
32043,Sentence: 2833,of,L-o
32044,Sentence: 2833,shortness,B-symptom
32045,Sentence: 2833,of,I-symptom
32046,Sentence: 2833,breath,L-symptom
32047,Sentence: 2833,for,B-o
32048,Sentence: 2833,quite,I-o
32049,Sentence: 2833,some,I-o
32050,Sentence: 2833,time,I-o
32051,Sentence: 2833,now,L-o
32052,Sentence: 2834,i,B-o
32053,Sentence: 2834,think,I-o
32054,Sentence: 2834,i,I-o
32055,Sentence: 2834,should,I-o
32056,Sentence: 2834,get,I-o
32057,Sentence: 2834,a,I-o
32058,Sentence: 2834,covid,I-o
32059,Sentence: 2834,test,I-o
32060,Sentence: 2834,done,I-o
32061,Sentence: 2834,because,I-o
32062,Sentence: 2834,i,I-o
32063,Sentence: 2834,have,I-o
32064,Sentence: 2834,symptoms,I-o
32065,Sentence: 2834,like,L-o
32066,Sentence: 2834,headache,U-symptom
32067,Sentence: 2834,and,U-o
32068,Sentence: 2834,muscle,B-symptom
32069,Sentence: 2834,ache,L-symptom
32070,Sentence: 2835,good,B-exclamation
32071,Sentence: 2835,morning,L-exclamation
32072,Sentence: 2835,can,B-o
32073,Sentence: 2835,you,I-o
32074,Sentence: 2835,recommend,I-o
32075,Sentence: 2835,me,I-o
32076,Sentence: 2835,a,I-o
32077,Sentence: 2835,good,I-o
32078,Sentence: 2835,"doctor,",I-o
32079,Sentence: 2835,i,I-o
32080,Sentence: 2835,think,I-o
32081,Sentence: 2835,i,I-o
32082,Sentence: 2835,have,L-o
32083,Sentence: 2835,runny,B-symptom
32084,Sentence: 2835,nose,L-symptom
32085,Sentence: 2836,i,B-o
32086,Sentence: 2836,am,I-o
32087,Sentence: 2836,feeling,I-o
32088,Sentence: 2836,sick,I-o
32089,Sentence: 2836,because,I-o
32090,Sentence: 2836,of,L-o
32091,Sentence: 2836,nausea,U-symptom
32092,Sentence: 2836,and,U-o
32093,Sentence: 2836,skin,B-symptom
32094,Sentence: 2836,rash,L-symptom
32095,Sentence: 2837,since,B-o
32096,Sentence: 2837,when,I-o
32097,Sentence: 2837,do,I-o
32098,Sentence: 2837,you,I-o
32099,Sentence: 2837,have,L-o
32100,Sentence: 2837,runny,B-symptom
32101,Sentence: 2837,nose,L-symptom
32102,Sentence: 2838,i,B-o
32103,Sentence: 2838,have,I-o
32104,Sentence: 2838,had,L-o
32105,Sentence: 2838,skin,B-symptom
32106,Sentence: 2838,rash,L-symptom
32107,Sentence: 2838,and,U-o
32108,Sentence: 2838,muscle,B-symptom
32109,Sentence: 2838,ache,L-symptom
32110,Sentence: 2839,i,B-o
32111,Sentence: 2839,developed,L-o
32112,Sentence: 2839,tiredness,U-symptom
32113,Sentence: 2839,since,U-o
32114,Sentence: 2839,yesterday,U-timeframe
32115,Sentence: 2840,i,B-o
32116,Sentence: 2840,have,I-o
32117,Sentence: 2840,been,I-o
32118,Sentence: 2840,having,L-o
32119,Sentence: 2840,muscle,B-symptom
32120,Sentence: 2840,ache,L-symptom
32121,Sentence: 2840,and,U-o
32122,Sentence: 2840,loss,B-symptom
32123,Sentence: 2840,of,I-symptom
32124,Sentence: 2840,movement,L-symptom
32125,Sentence: 2841,i,B-o
32126,Sentence: 2841,did,I-o
32127,Sentence: 2841,not,I-o
32128,Sentence: 2841,meet,L-o
32129,Sentence: 2841,cong,U-first-name
32130,Sentence: 2841,kho,U-last-name
32131,Sentence: 2841,yesterday,B-o
32132,Sentence: 2841,because,I-o
32133,Sentence: 2841,i,I-o
32134,Sentence: 2841,have,L-o
32135,Sentence: 2841,headache,U-symptom
32136,Sentence: 2841,which,B-o
32137,Sentence: 2841,might,I-o
32138,Sentence: 2841,be,I-o
32139,Sentence: 2841,indicative,I-o
32140,Sentence: 2841,of,I-o
32141,Sentence: 2841,covid,L-o
32142,Sentence: 2842,have,B-o
32143,Sentence: 2842,you,I-o
32144,Sentence: 2842,had,L-o
32145,Sentence: 2842,shortness,B-symptom
32146,Sentence: 2842,of,I-symptom
32147,Sentence: 2842,breath,L-symptom
32148,Sentence: 2842,since,U-o
32149,Sentence: 2842,this,B-timeframe
32150,Sentence: 2842,morning,L-timeframe
32151,Sentence: 2843,i,B-o
32152,Sentence: 2843,think,I-o
32153,Sentence: 2843,i,I-o
32154,Sentence: 2843,should,I-o
32155,Sentence: 2843,get,I-o
32156,Sentence: 2843,a,I-o
32157,Sentence: 2843,covid,I-o
32158,Sentence: 2843,test,I-o
32159,Sentence: 2843,done,I-o
32160,Sentence: 2843,because,I-o
32161,Sentence: 2843,i,I-o
32162,Sentence: 2843,have,I-o
32163,Sentence: 2843,a,L-o
32164,Sentence: 2843,sore,B-symptom
32165,Sentence: 2843,throat,L-symptom
32166,Sentence: 2843,and,U-o
32167,Sentence: 2843,body,B-symptom
32168,Sentence: 2843,ache,L-symptom
32169,Sentence: 2844,hi,U-exclamation
32170,Sentence: 2844,can,B-o
32171,Sentence: 2844,you,I-o
32172,Sentence: 2844,recommend,I-o
32173,Sentence: 2844,me,I-o
32174,Sentence: 2844,a,I-o
32175,Sentence: 2844,good,I-o
32176,Sentence: 2844,"doctor,",I-o
32177,Sentence: 2844,i,I-o
32178,Sentence: 2844,have,L-o
32179,Sentence: 2844,skin,B-symptom
32180,Sentence: 2844,rash,L-symptom
32181,Sentence: 2844,and,B-o
32182,Sentence: 2844,think,I-o
32183,Sentence: 2844,that,I-o
32184,Sentence: 2844,i,I-o
32185,Sentence: 2844,might,I-o
32186,Sentence: 2844,have,I-o
32187,Sentence: 2844,covid,L-o
32188,Sentence: 2845,pardon,B-exclamation
32189,Sentence: 2845,me,L-exclamation
32190,Sentence: 2845,can,B-o
32191,Sentence: 2845,you,I-o
32192,Sentence: 2845,recommend,I-o
32193,Sentence: 2845,me,I-o
32194,Sentence: 2845,a,I-o
32195,Sentence: 2845,good,I-o
32196,Sentence: 2845,"doctor,",I-o
32197,Sentence: 2845,i,I-o
32198,Sentence: 2845,think,I-o
32199,Sentence: 2845,i,I-o
32200,Sentence: 2845,have,L-o
32201,Sentence: 2845,loss,B-symptom
32202,Sentence: 2845,of,I-symptom
32203,Sentence: 2845,smell,L-symptom
32204,Sentence: 2846,have,B-o
32205,Sentence: 2846,you,I-o
32206,Sentence: 2846,contacted,I-o
32207,Sentence: 2846,any,I-o
32208,Sentence: 2846,doctor,I-o
32209,Sentence: 2846,regarding,I-o
32210,Sentence: 2846,your,L-o
32211,Sentence: 2846,discolouration,B-symptom
32212,Sentence: 2846,of,I-symptom
32213,Sentence: 2846,toes,L-symptom
32214,Sentence: 2847,how,B-o
32215,Sentence: 2847,long,I-o
32216,Sentence: 2847,have,I-o
32217,Sentence: 2847,you,I-o
32218,Sentence: 2847,been,I-o
32219,Sentence: 2847,suffering,I-o
32220,Sentence: 2847,from,L-o
32221,Sentence: 2847,chest,B-symptom
32222,Sentence: 2847,congestion,L-symptom
32223,Sentence: 2847,and,U-o
32224,Sentence: 2847,loss,B-symptom
32225,Sentence: 2847,of,I-symptom
32226,Sentence: 2847,movement,L-symptom
32227,Sentence: 2848,i,B-o
32228,Sentence: 2848,have,I-o
32229,Sentence: 2848,been,I-o
32230,Sentence: 2848,having,L-o
32231,Sentence: 2848,vomiting,U-symptom
32232,Sentence: 2848,and,B-o
32233,Sentence: 2848,i,I-o
32234,Sentence: 2848,think,I-o
32235,Sentence: 2848,i,I-o
32236,Sentence: 2848,might,I-o
32237,Sentence: 2848,have,I-o
32238,Sentence: 2848,covid,L-o
32239,Sentence: 2849,i,B-o
32240,Sentence: 2849,had,I-o
32241,Sentence: 2849,gone,I-o
32242,Sentence: 2849,to,I-o
32243,Sentence: 2849,meet,I-o
32244,Sentence: 2849,my,I-o
32245,Sentence: 2849,friend,L-o
32246,Sentence: 2849,ho,U-first-name
32247,Sentence: 2849,jen,U-last-name
32248,Sentence: 2850,good,B-exclamation
32249,Sentence: 2850,evening,L-exclamation
32250,Sentence: 2850,can,B-o
32251,Sentence: 2850,you,I-o
32252,Sentence: 2850,recommend,I-o
32253,Sentence: 2850,me,I-o
32254,Sentence: 2850,a,I-o
32255,Sentence: 2850,good,I-o
32256,Sentence: 2850,"doctor,",I-o
32257,Sentence: 2850,i,I-o
32258,Sentence: 2850,think,I-o
32259,Sentence: 2850,i,I-o
32260,Sentence: 2850,have,L-o
32261,Sentence: 2850,discolouration,B-symptom
32262,Sentence: 2850,of,I-symptom
32263,Sentence: 2850,fingers,L-symptom
32264,Sentence: 2851,i,B-o
32265,Sentence: 2851,have,I-o
32266,Sentence: 2851,come,I-o
32267,Sentence: 2851,down,I-o
32268,Sentence: 2851,with,I-o
32269,Sentence: 2851,the,I-o
32270,Sentence: 2851,symptom,I-o
32271,Sentence: 2851,of,L-o
32272,Sentence: 2851,dry,B-symptom
32273,Sentence: 2851,cough,L-symptom
32274,Sentence: 2852,is,B-o
32275,Sentence: 2852,your,L-o
32276,Sentence: 2852,loss,B-symptom
32277,Sentence: 2852,of,I-symptom
32278,Sentence: 2852,taste,L-symptom
32279,Sentence: 2852,severe,U-o
32280,Sentence: 2853,i,B-o
32281,Sentence: 2853,have,I-o
32282,Sentence: 2853,developed,L-o
32283,Sentence: 2853,discolouration,B-symptom
32284,Sentence: 2853,of,I-symptom
32285,Sentence: 2853,fingers,L-symptom
32286,Sentence: 2853,for,B-o
32287,Sentence: 2853,a,I-o
32288,Sentence: 2853,few,I-o
32289,Sentence: 2853,hours,L-o
32290,Sentence: 2854,i,B-o
32291,Sentence: 2854,think,I-o
32292,Sentence: 2854,i,I-o
32293,Sentence: 2854,should,I-o
32294,Sentence: 2854,get,I-o
32295,Sentence: 2854,a,I-o
32296,Sentence: 2854,covid,I-o
32297,Sentence: 2854,test,I-o
32298,Sentence: 2854,done,I-o
32299,Sentence: 2854,because,I-o
32300,Sentence: 2854,i,I-o
32301,Sentence: 2854,have,I-o
32302,Sentence: 2854,a,L-o
32303,Sentence: 2854,dry,B-symptom
32304,Sentence: 2854,cough,L-symptom
32305,Sentence: 2854,and,U-o
32306,Sentence: 2854,loss,B-symptom
32307,Sentence: 2854,of,I-symptom
32308,Sentence: 2854,movement,L-symptom
32309,Sentence: 2855,are,B-o
32310,Sentence: 2855,you,I-o
32311,Sentence: 2855,sure,I-o
32312,Sentence: 2855,you,I-o
32313,Sentence: 2855,have,L-o
32314,Sentence: 2855,loss,B-symptom
32315,Sentence: 2855,of,I-symptom
32316,Sentence: 2855,taste,L-symptom
32317,Sentence: 2855,and,U-o
32318,Sentence: 2855,runny,B-symptom
32319,Sentence: 2855,nose,L-symptom
32320,Sentence: 2856,i,B-o
32321,Sentence: 2856,am,I-o
32322,Sentence: 2856,feeling,I-o
32323,Sentence: 2856,sick,I-o
32324,Sentence: 2856,because,I-o
32325,Sentence: 2856,of,L-o
32326,Sentence: 2856,sore,B-symptom
32327,Sentence: 2856,throat,L-symptom
32328,Sentence: 2856,for,B-o
32329,Sentence: 2856,a,I-o
32330,Sentence: 2856,few,I-o
32331,Sentence: 2856,hours,L-o
32332,Sentence: 2857,i,B-o
32333,Sentence: 2857,had,I-o
32334,Sentence: 2857,gone,I-o
32335,Sentence: 2857,to,I-o
32336,Sentence: 2857,meet,I-o
32337,Sentence: 2857,my,I-o
32338,Sentence: 2857,friend,L-o
32339,Sentence: 2857,guanyin,U-first-name
32340,Sentence: 2857,bi,U-last-name
32341,Sentence: 2858,since,B-o
32342,Sentence: 2858,when,I-o
32343,Sentence: 2858,do,I-o
32344,Sentence: 2858,you,I-o
32345,Sentence: 2858,have,L-o
32346,Sentence: 2858,dry,B-symptom
32347,Sentence: 2858,cough,L-symptom
32348,Sentence: 2858,and,U-o
32349,Sentence: 2858,chest,B-symptom
32350,Sentence: 2858,pain,L-symptom
32351,Sentence: 2859,i,B-o
32352,Sentence: 2859,have,I-o
32353,Sentence: 2859,been,I-o
32354,Sentence: 2859,having,L-o
32355,Sentence: 2859,loss,B-symptom
32356,Sentence: 2859,of,I-symptom
32357,Sentence: 2859,movement,L-symptom
32358,Sentence: 2859,since,U-o
32359,Sentence: 2859,this,B-timeframe
32360,Sentence: 2859,morning,L-timeframe
32361,Sentence: 2860,how,B-o
32362,Sentence: 2860,long,I-o
32363,Sentence: 2860,have,I-o
32364,Sentence: 2860,you,I-o
32365,Sentence: 2860,been,I-o
32366,Sentence: 2860,suffering,I-o
32367,Sentence: 2860,from,L-o
32368,Sentence: 2860,sore,B-symptom
32369,Sentence: 2860,throat,L-symptom
32370,Sentence: 2861,i,B-o
32371,Sentence: 2861,had,I-o
32372,Sentence: 2861,gone,I-o
32373,Sentence: 2861,to,I-o
32374,Sentence: 2861,meet,I-o
32375,Sentence: 2861,my,I-o
32376,Sentence: 2861,friend,L-o
32377,Sentence: 2861,fang,B-first-name
32378,Sentence: 2861,hua,L-first-name
32379,Sentence: 2861,que,U-last-name
32380,Sentence: 2862,i,B-o
32381,Sentence: 2862,developed,L-o
32382,Sentence: 2862,nausea,U-symptom
32383,Sentence: 2862,since,U-o
32384,Sentence: 2862,this,B-timeframe
32385,Sentence: 2862,morning,L-timeframe
32386,Sentence: 2863,have,B-o
32387,Sentence: 2863,you,I-o
32388,Sentence: 2863,had,L-o
32389,Sentence: 2863,shortness,B-symptom
32390,Sentence: 2863,of,I-symptom
32391,Sentence: 2863,breath,L-symptom
32392,Sentence: 2863,or,U-o
32393,Sentence: 2863,fever,U-symptom
32394,Sentence: 2863,since,U-o
32395,Sentence: 2863,yesterday,U-timeframe
32396,Sentence: 2864,i,B-o
32397,Sentence: 2864,did,I-o
32398,Sentence: 2864,not,I-o
32399,Sentence: 2864,meet,L-o
32400,Sentence: 2864,sun,U-first-name
32401,Sentence: 2864,dang,U-last-name
32402,Sentence: 2864,yesterday,B-o
32403,Sentence: 2864,because,I-o
32404,Sentence: 2864,i,I-o
32405,Sentence: 2864,have,L-o
32406,Sentence: 2864,dry,B-symptom
32407,Sentence: 2864,cough,L-symptom
32408,Sentence: 2864,which,B-o
32409,Sentence: 2864,might,I-o
32410,Sentence: 2864,be,I-o
32411,Sentence: 2864,indicative,I-o
32412,Sentence: 2864,of,I-o
32413,Sentence: 2864,covid,L-o
32414,Sentence: 2865,have,B-o
32415,Sentence: 2865,you,I-o
32416,Sentence: 2865,had,L-o
32417,Sentence: 2865,loss,B-symptom
32418,Sentence: 2865,of,I-symptom
32419,Sentence: 2865,taste,L-symptom
32420,Sentence: 2865,since,U-o
32421,Sentence: 2865,this,B-timeframe
32422,Sentence: 2865,morning,L-timeframe
32423,Sentence: 2866,have,B-o
32424,Sentence: 2866,you,I-o
32425,Sentence: 2866,contacted,I-o
32426,Sentence: 2866,anyone,I-o
32427,Sentence: 2866,since,I-o
32428,Sentence: 2866,you,I-o
32429,Sentence: 2866,started,I-o
32430,Sentence: 2866,having,L-o
32431,Sentence: 2866,body,B-symptom
32432,Sentence: 2866,ache,L-symptom
32433,Sentence: 2867,i,B-o
32434,Sentence: 2867,am,I-o
32435,Sentence: 2867,worried,I-o
32436,Sentence: 2867,because,I-o
32437,Sentence: 2867,i,I-o
32438,Sentence: 2867,recently,I-o
32439,Sentence: 2867,developed,L-o
32440,Sentence: 2867,loss,B-symptom
32441,Sentence: 2867,of,I-symptom
32442,Sentence: 2867,taste,L-symptom
32443,Sentence: 2867,since,U-o
32444,Sentence: 2867,this,B-timeframe
32445,Sentence: 2867,morning,L-timeframe
32446,Sentence: 2868,i,B-o
32447,Sentence: 2868,am,I-o
32448,Sentence: 2868,feeling,I-o
32449,Sentence: 2868,sick,I-o
32450,Sentence: 2868,because,I-o
32451,Sentence: 2868,of,L-o
32452,Sentence: 2868,conjunctivitis,U-symptom
32453,Sentence: 2868,for,B-o
32454,Sentence: 2868,the,I-o
32455,Sentence: 2868,past,I-o
32456,Sentence: 2868,few,I-o
32457,Sentence: 2868,days,L-o
32458,Sentence: 2869,i,B-o
32459,Sentence: 2869,am,I-o
32460,Sentence: 2869,feeling,I-o
32461,Sentence: 2869,sick,I-o
32462,Sentence: 2869,because,I-o
32463,Sentence: 2869,of,L-o
32464,Sentence: 2869,fever,U-symptom
32465,Sentence: 2869,for,B-o
32466,Sentence: 2869,the,I-o
32467,Sentence: 2869,past,I-o
32468,Sentence: 2869,few,I-o
32469,Sentence: 2869,days,L-o
32470,Sentence: 2870,i,B-o
32471,Sentence: 2870,have,I-o
32472,Sentence: 2870,come,I-o
32473,Sentence: 2870,down,I-o
32474,Sentence: 2870,with,I-o
32475,Sentence: 2870,the,I-o
32476,Sentence: 2870,symptom,I-o
32477,Sentence: 2870,of,L-o
32478,Sentence: 2870,congestion,U-symptom
32479,Sentence: 2870,and,U-o
32480,Sentence: 2870,discolouration,B-symptom
32481,Sentence: 2870,of,I-symptom
32482,Sentence: 2870,fingers,L-symptom
32483,Sentence: 2871,i,B-o
32484,Sentence: 2871,have,I-o
32485,Sentence: 2871,developed,L-o
32486,Sentence: 2871,runny,B-symptom
32487,Sentence: 2871,nose,L-symptom
32488,Sentence: 2871,and,B-o
32489,Sentence: 2871,i,I-o
32490,Sentence: 2871,think,I-o
32491,Sentence: 2871,i,I-o
32492,Sentence: 2871,might,I-o
32493,Sentence: 2871,have,I-o
32494,Sentence: 2871,covid,L-o
32495,Sentence: 2872,since,B-o
32496,Sentence: 2872,when,I-o
32497,Sentence: 2872,do,I-o
32498,Sentence: 2872,you,I-o
32499,Sentence: 2872,have,L-o
32500,Sentence: 2872,fatigue,U-symptom
32501,Sentence: 2872,and,U-o
32502,Sentence: 2872,nausea,U-symptom
32503,Sentence: 2873,i,B-o
32504,Sentence: 2873,had,I-o
32505,Sentence: 2873,gone,I-o
32506,Sentence: 2873,to,I-o
32507,Sentence: 2873,meet,I-o
32508,Sentence: 2873,my,I-o
32509,Sentence: 2873,friend,L-o
32510,Sentence: 2873,ting,U-first-name
32511,Sentence: 2873,tzeng,U-last-name
32512,Sentence: 2874,i,B-o
32513,Sentence: 2874,am,I-o
32514,Sentence: 2874,worried,I-o
32515,Sentence: 2874,because,I-o
32516,Sentence: 2874,i,I-o
32517,Sentence: 2874,recently,I-o
32518,Sentence: 2874,developed,L-o
32519,Sentence: 2874,skin,B-symptom
32520,Sentence: 2874,rash,L-symptom
32521,Sentence: 2874,and,B-o
32522,Sentence: 2874,i,I-o
32523,Sentence: 2874,think,I-o
32524,Sentence: 2874,i,I-o
32525,Sentence: 2874,might,I-o
32526,Sentence: 2874,have,I-o
32527,Sentence: 2874,covid,L-o
32528,Sentence: 2875,do,B-o
32529,Sentence: 2875,you,I-o
32530,Sentence: 2875,have,I-o
32531,Sentence: 2875,any,I-o
32532,Sentence: 2875,covid,I-o
32533,Sentence: 2875,symptoms,I-o
32534,Sentence: 2875,like,L-o
32535,Sentence: 2875,runny,B-symptom
32536,Sentence: 2875,nose,L-symptom
32537,Sentence: 2875,and,U-o
32538,Sentence: 2875,body,B-symptom
32539,Sentence: 2875,ache,L-symptom
32540,Sentence: 2876,are,B-o
32541,Sentence: 2876,you,I-o
32542,Sentence: 2876,sure,I-o
32543,Sentence: 2876,you,I-o
32544,Sentence: 2876,have,L-o
32545,Sentence: 2876,tiredness,U-symptom
32546,Sentence: 2876,and,U-o
32547,Sentence: 2876,tiredness,U-symptom
32548,Sentence: 2877,i,B-o
32549,Sentence: 2877,am,I-o
32550,Sentence: 2877,feeling,I-o
32551,Sentence: 2877,sick,I-o
32552,Sentence: 2877,because,I-o
32553,Sentence: 2877,of,L-o
32554,Sentence: 2877,loss,B-symptom
32555,Sentence: 2877,of,I-symptom
32556,Sentence: 2877,smell,L-symptom
32557,Sentence: 2877,since,U-o
32558,Sentence: 2877,last,B-timeframe
32559,Sentence: 2877,night,L-timeframe
32560,Sentence: 2878,i,B-o
32561,Sentence: 2878,have,L-o
32562,Sentence: 2878,discolouration,B-symptom
32563,Sentence: 2878,of,I-symptom
32564,Sentence: 2878,toes,L-symptom
32565,Sentence: 2879,have,B-o
32566,Sentence: 2879,you,I-o
32567,Sentence: 2879,had,L-o
32568,Sentence: 2879,cough,U-symptom
32569,Sentence: 2879,or,U-o
32570,Sentence: 2879,headache,U-symptom
32571,Sentence: 2879,since,U-o
32572,Sentence: 2879,yesterday,U-timeframe
32573,Sentence: 2880,how,B-o
32574,Sentence: 2880,long,I-o
32575,Sentence: 2880,have,I-o
32576,Sentence: 2880,you,I-o
32577,Sentence: 2880,been,I-o
32578,Sentence: 2880,suffering,I-o
32579,Sentence: 2880,from,L-o
32580,Sentence: 2880,headache,U-symptom
32581,Sentence: 2881,is,B-o
32582,Sentence: 2881,your,L-o
32583,Sentence: 2881,loss,B-symptom
32584,Sentence: 2881,of,I-symptom
32585,Sentence: 2881,speech,L-symptom
32586,Sentence: 2881,really,B-o
32587,Sentence: 2881,bad,L-o
32588,Sentence: 2882,i,B-o
32589,Sentence: 2882,developed,L-o
32590,Sentence: 2882,headache,U-symptom
32591,Sentence: 2882,and,U-o
32592,Sentence: 2882,cough,U-symptom
32593,Sentence: 2883,since,U-o
32594,Sentence: 2883,yesterday,U-timeframe
32595,Sentence: 2883,i've,B-o
32596,Sentence: 2883,been,I-o
32597,Sentence: 2883,down,I-o
32598,Sentence: 2883,with,L-o
32599,Sentence: 2883,skin,B-symptom
32600,Sentence: 2883,rash,L-symptom
32601,Sentence: 2884,i,B-o
32602,Sentence: 2884,am,I-o
32603,Sentence: 2884,feeling,I-o
32604,Sentence: 2884,sick,I-o
32605,Sentence: 2884,because,I-o
32606,Sentence: 2884,of,L-o
32607,Sentence: 2884,chills,U-symptom
32608,Sentence: 2884,and,U-o
32609,Sentence: 2884,body,B-symptom
32610,Sentence: 2884,ache,L-symptom
32611,Sentence: 2885,when,B-o
32612,Sentence: 2885,did,I-o
32613,Sentence: 2885,you,I-o
32614,Sentence: 2885,develop,L-o
32615,Sentence: 2885,vomiting,U-symptom
32616,Sentence: 2885,and,U-o
32617,Sentence: 2885,body,B-symptom
32618,Sentence: 2885,ache,L-symptom
32619,Sentence: 2886,hello,U-exclamation
32620,Sentence: 2886,can,B-o
32621,Sentence: 2886,you,I-o
32622,Sentence: 2886,recommend,I-o
32623,Sentence: 2886,me,I-o
32624,Sentence: 2886,a,I-o
32625,Sentence: 2886,good,I-o
32626,Sentence: 2886,"doctor,",I-o
32627,Sentence: 2886,i,I-o
32628,Sentence: 2886,think,I-o
32629,Sentence: 2886,i,I-o
32630,Sentence: 2886,have,L-o
32631,Sentence: 2886,tiredness,U-symptom
32632,Sentence: 2887,i,B-o
32633,Sentence: 2887,am,I-o
32634,Sentence: 2887,feeling,I-o
32635,Sentence: 2887,sick,I-o
32636,Sentence: 2887,because,I-o
32637,Sentence: 2887,of,L-o
32638,Sentence: 2887,skin,B-symptom
32639,Sentence: 2887,rash,L-symptom
32640,Sentence: 2887,for,B-o
32641,Sentence: 2887,quite,I-o
32642,Sentence: 2887,some,I-o
32643,Sentence: 2887,time,I-o
32644,Sentence: 2887,now,L-o
32645,Sentence: 2888,i,B-o
32646,Sentence: 2888,am,I-o
32647,Sentence: 2888,feeling,I-o
